"tideID","tag","patch","fix_rate"
2020488,981,4,0.711568110054563
2020488,981,5,0.227283058393088
2020488,981,7,0.0714316894890523
2020488,981,8,0.26001083382607
2020488,981,10,0.747506208143742
2020488,981,11,0.682568574389742
2020488,981,12,0.250010417232705
2020488,981,13,0.263425770804338
2020489,981,1,0.384631493121966
2020489,981,2,0.442570140952991
2020489,981,3,0.362082907771869
2020489,981,6,0.278699946799013
2020490,981,1,0.555578190544408
2020490,981,2,0.106254482602752
2020490,981,3,0.196883305999216
2020491,981,1,0.219836746085173
2020491,981,2,0.0773100106487691
2020491,981,3,0.173084134922227
2020491,981,4,0.256080909790605
2020491,981,5,0.571451486652114
2020491,981,6,0.500021079311593
2020491,981,7,0.987055716656942
2020491,981,8,0.865204184562585
2020491,981,9,0.957485854922853
2020492,981,1,0.687900250218019
2020492,981,2,0.972262733452769
2020492,981,3,0.51820380267692
2020492,981,4,0.775032292981411
2020492,981,5,0.919681177351144
2020492,981,6,0.972803652589547
2020492,981,7,0.997294757841269
2020493,981,1,0.592617386642671
2020493,981,2,0.340439716882375
2020493,981,3,0.245352028400901
2020493,981,4,0.405080383122228
2020493,981,6,0.143061582684459
2020493,981,7,0.490215302313372
2020493,981,8,0.680846739399122
2020493,981,9,0.278922791125756
2020493,981,11,0.76473587160886
2020493,981,12,0.636969046512402
2020493,981,13,0.884094274373607
2020493,981,14,0.900036819620449
2020493,981,15,0.979632377051404
2020493,981,16,0.713265013423183
2020493,981,17,0.910819043225629
2020494,981,2,0.494644044469473
2020494,981,3,0.552907653223782
2020494,981,4,0.560023894401251
2020494,981,5,0.983443976455748
2020494,981,7,0.847259486054361
2020494,981,8,0.741343749869875
2020494,981,9,0.229877932870851
2020494,981,10,0.242434037904718
2020494,981,11,0.316807194192101
2020494,981,12,0.333347408041235
2020494,981,13,0.774222685672968
2020494,981,14,0.945775535727372
2020494,981,15,0.979771656881545
2020495,981,1,0.230462475090403
2020495,981,2,0.419907288892163
2020495,981,3,0.0796053432426342
2020495,981,4,0.0991032656200718
2020495,981,5,0.0500021103049894
2020495,981,6,0.874368762125718
2020496,981,3,0.918072921301938
2020496,981,4,0.967780958562275
2020496,981,5,0.95730586773311
2020496,981,6,0.97264419183347
2020496,981,7,0.329559498297884
2020496,981,8,0.266677980260739
2020496,981,9,0.142863050726296
2020496,981,11,0.151757369792237
2020496,981,13,0.76599004235742
2020496,981,14,0.946848801958202
2020496,981,15,0.973012418653277
2020496,981,16,0.721713211262153
2020497,981,2,0.727447541335344
2020497,981,3,0.480526649406141
2020497,981,4,0.306679274572251
2020497,981,5,0.464807281258175
2020497,981,6,0.427100758469823
2020497,981,7,0.112786194965692
2020497,981,8,0.0662485530026655
2020497,981,9,0.0490816114690412
2020497,981,10,0.0921088990127562
2020497,981,11,0.24243281324391
2020497,981,12,0.679514766356499
2020497,981,13,0.700028087571449
2020497,981,14,0.824357744245269
2020497,981,15,0.916704862969754
2020497,981,17,0.876226637956574
2020497,981,18,0.970238834414372
2020497,981,19,0.962998629828323
2020497,981,21,0.730091956737688
2020497,981,24,0.944290901970159
2020498,981,1,0.0401162990624115
2020498,981,2,0.923951541462347
2020498,981,3,0.351365595624795
2020498,981,5,0.106387505882975
2020498,981,6,0.584439619878767
2020498,981,8,0.971465579164644
2020498,981,9,0.934997991027225
2020498,981,10,0.807723374193198
2020499,981,1,0.333345679555958
2020499,981,2,0.153774691265431
2020499,981,3,0.0390640259370579
2020499,981,4,0.0540560831875958
2020499,981,5,0.098769293460598
2020499,981,6,0.0486505333081954
2020499,981,7,0.436698703364725
2020499,981,8,0.205583449029934
2020500,981,1,0.178579046544866
2020500,981,2,0.270282445143575
2020501,981,1,0.496483828922394
2020501,981,2,0.555578704216885
2020501,981,3,0.770145925275712
2020501,981,4,0.851097028359959
2020501,981,5,0.593774740563784
2020501,981,6,0.58893903211665
2020501,981,8,0.0919578986218585
2020501,981,9,0.610764216001616
2020501,981,10,0.879845057503648
2020501,981,11,0.894776086633039
2020501,981,13,0.199404304820502
2020501,981,14,0.32328956471929
2020501,981,15,0.160006933639895
2020502,981,1,0.829822545887207
2020502,981,2,0.192668504648426
2020502,981,4,0.00400497551457841
2020503,981,3,0.397075368297443
2020503,981,4,0.0948143219528424
2020503,981,5,0.694473380271107
2020503,981,6,0.590667838042775
2020503,981,7,0.0906381834504528
2020503,981,8,0.0179035726361546
2020503,981,9,0.130440217618214
2020503,981,10,0.307705325991552
2020504,981,1,0.247688498689962
2020504,981,2,0.15968738533362
2020504,981,4,0.560022401052707
2020504,981,5,0.272201026361055
2020504,981,6,0.388251661583119
2020504,981,7,0.669119295943058
2020504,981,8,0.135598774534478
2020504,981,9,0.216224982039063
2020504,981,10,0.9744006153712
2020504,981,11,0.863669077562969
2020504,981,12,0.978303404793332
2020504,981,13,0.631295128569271
2020505,981,1,0.552544224571237
2020505,981,2,0.410556070620918
2020505,981,3,0.501002988362695
2020505,981,4,0.179948522925916
2020505,981,5,0.25000868105567
2020505,981,6,0.0119052668156426
2020505,981,7,0.192316321848614
2020505,981,8,0.119052343342452
2020505,981,9,0.421229991598937
2020506,981,1,0.166087922027905
2020506,981,2,0.220008800413563
2020506,981,3,0.200008333672622
2020506,981,5,0.500019445115868
2020506,981,6,0.37779316923658
2020506,981,7,0.240011200473858
2020506,981,8,0.14458441015939
2020506,981,9,0.45808389029141
2020506,981,10,0.884653190271223
2020506,981,11,0.805941178920267
2020506,981,12,0.500019608359639
2020506,981,13,0.119052815871408
2020506,981,15,1.00004166822118
2020506,981,16,0.326626732172238
2020507,981,1,0.12941717822571
2020507,981,2,0.751092514300953
2020507,981,3,0.854645286709819
2020507,981,4,0.615410257501251
2020507,981,5,0.575244995264966
2020507,981,6,0.360942191578143
2020507,981,7,0.312862270753033
2020507,981,8,0.400016667345244
2020507,981,9,0.10753142413745
2020507,981,10,0.0991032656023325
2020508,981,1,0.0973792698159969
2020508,981,2,0.00992105157807945
2020508,981,3,0.139540833091936
2020508,981,4,0.0635620153370644
2020508,981,6,0.244104739327413
2020509,981,2,0.305418199942697
2020509,981,4,0.973012419698293
2020509,981,6,0.951729327208367
2020509,981,7,0.960825133129825
2020509,981,8,0.745593380407189
2020509,981,9,0.636392563500646
2020509,981,10,0.585467123668694
2020509,981,11,0.0291982880070239
2020509,981,12,0.0545477686910102
2020510,981,1,0.0266283481444903
2020510,981,2,0.0814514036788387
2020511,981,1,0.681846591881017
2020512,981,1,0.0600025000898647
2020512,981,2,0.196436463950573
2020512,981,4,0.0939265439241641
2020512,981,5,0.0833365952348837
2020512,981,6,0.239445612998995
2020512,981,7,1.00004166869428
2020512,981,8,0.980932331380817
2020512,981,9,0.17476435133568
2020513,981,1,0.0736276632887109
2020513,981,2,0.0881262819793523
2020513,981,4,0.61263928913853
2020513,981,6,0.847862950820888
2020514,981,1,0.64966269850701
2020514,981,2,0.45716223211074
2020514,981,4,0.0909127994822669
2020514,981,6,0.357157738650421
2020514,981,9,0.25397900442409
2020514,981,10,0.269242419121738
2020515,981,1,0.300012500608282
2020515,981,2,0.158439456529192
2020515,981,3,0.184655156489277
2020515,981,4,0.0196568568038113
2020515,981,6,0.296309099720094
2020515,981,7,0.235782261900405
2020515,981,8,0.33334757894278
2020515,981,9,0.134291469628924
2020516,981,1,0.583358376612571
2020516,981,2,0.726207213948434
2020516,981,3,0.716342539410144
2020516,981,4,0.936977736329516
2020516,981,5,1.00004347987947
2020516,981,6,0.729760723421242
2020516,981,7,0.597567638546311
2020516,981,8,0.308837154675642
2020516,981,9,0.327744863216414
2020516,981,10,0.551042899867495
2020516,981,11,0.72002880135348
2020516,981,13,0.956562462498291
2020516,981,14,0.41093240725463
2020516,981,15,0.123033630775564
2020517,981,1,0.539179633679434
2020517,981,2,0.308424426295977
2020517,981,3,0.179637280847781
2020517,981,4,0.0176063777345463
2020517,981,5,0.166673765735055
2020517,981,6,0.777809466075311
2020517,981,7,0.976785832094896
2020518,981,1,0.80811481977704
2020518,981,2,0.890281902326364
2020518,981,3,0.934904705529601
2020518,981,4,1.00004246055584
2020518,981,5,0.152180529568786
2020518,981,6,0.127665006951631
2020518,981,7,0.589310268773197
2020518,981,8,0.801452544092538
2020518,981,9,0.911800463368553
2020518,981,10,0.926866945774873
2020518,981,11,0.905697402756606
2020518,981,12,0.859119656996506
2020518,981,13,0.872037206996234
2020518,981,14,0.840339862292169
2020519,981,2,0.658805274411922
2020519,981,3,0.617169307300869
2020519,981,4,0.986437057498354
2020519,981,5,0.980811355304326
2020519,981,6,0.990536353591168
2020519,981,7,1.00004359154103
2020519,981,9,0.267529671889745
2020519,981,10,0.546415223999267
2020519,981,11,0.0299123567939461
2020519,981,12,0.123293019508127
2020520,981,1,0.944484055231785
2020520,981,2,0.708362848072008
2020520,981,3,0.992089790428757
2020520,981,4,0.555837048733765
2020520,981,5,0.689951005571607
2020520,981,6,0.486506209762063
2020520,981,7,0.661043091985709
2020520,981,8,0.574545469994092
2020520,981,9,0.464268189496411
2020520,981,10,0.79936452194942
2020520,981,12,0.967329648322067
2020520,981,13,1.00004202456888
2020520,981,14,0.949019941349689
2020521,981,1,0.88375860958226
2020521,981,2,0.978534957537436
2020521,981,4,0.952421654168439
2020521,981,5,0.583357640071662
2020521,981,6,0.640027270696756
2020521,981,7,0.808173991844175
2020521,981,8,0.344237044424935
2020521,981,9,0.0976755904718287
2020521,981,10,0.00753800883926129
2020522,981,1,0.176478041304151
2020522,981,2,0.107147321671159
2020522,981,3,0.103452653957286
2020522,981,4,0.117799406820989
2020522,981,5,0.181659786214858
2020522,981,6,0.190633042340375
2020522,981,7,0.119782163595377
2020522,981,9,0.981408113482488
2020522,981,10,1.000042195833
2020522,981,11,0.975040626654032
2020522,981,13,0.532542694895923
2020523,981,1,0.0245753026614716
2020523,981,2,0.466687408680384
2020524,981,1,0.11111584382337
2020524,981,2,0.219521564957186
2020524,981,3,0.985116285913937
2020524,981,4,0.906818085475452
2020524,981,5,0.154116098500607
2020524,981,6,0.00924252287572104
2020524,981,8,0.0197636270200859
2020524,981,9,0.115946790096624
2020524,981,10,0.852978808151776
2020524,981,11,0.927312067613176
2020526,981,1,0.355278091002871
2020526,981,2,0.159557135306421
2020526,981,3,0.14780478447764
2020526,981,4,0.230409462151275
2020526,981,5,0.0142456095019383
2020526,981,6,0.843172157332256
2020526,981,7,0.317970524286491
2020526,981,8,0.843672155815247
2020526,981,9,0.906704949872158
2020527,981,1,0.126321108241549
2020528,981,1,0.0220597589069698
2020528,981,2,0.0336405497031767
2020528,981,5,0.206905271851928
2020528,981,6,0.175446120521836
2020528,981,7,0.027028172896127
2020529,981,1,0.354052367439963
2020529,981,2,0.0839730980643857
2020529,981,3,0.5416892372094
2020529,981,4,0.458352431484877
2020530,981,1,0.0259003861568872
2020530,981,2,0.0592130584553867
2020530,981,3,0.285726345603126
2020530,981,4,0.164390317457554
2020530,981,5,0.276085193724336
2020530,981,6,0.435425448991128
2020530,981,7,0.560024267739632
2020530,981,8,0.782642723834666
2020531,981,1,0.176478373997236
2020531,981,2,0.666695157885559
2020531,981,6,0.157901431503568
2020531,981,9,0.0751910793296294
2020532,981,1,0.0479794459820526
2020532,981,2,0.736872808383142
2020532,981,3,0.189197178940001
2020532,981,4,0.833368057245229
2020532,981,5,0.57458618464449
2020532,981,6,0.35154634895451
2020532,981,7,0.347320294178331
2020533,981,1,0.681907471352148
2020533,981,2,0.603473420625965
2020533,981,3,0.153471931144757
2020533,981,4,0.600026667508551
2020533,981,5,0.765249554015416
2020533,981,6,0.861845857736953
2020533,981,7,0.644470700462401
2020534,981,2,0.028572653114159
2020534,981,3,0.155285933158802
2020534,981,4,0.911359444501985
2020534,981,5,0.181479758019668
2020535,981,1,0.500021313165803
2020535,981,2,0.0165982191839195
2020537,981,1,0.161856571940901
2020537,981,2,0.0256860310807967
2020537,981,4,0.0666694816082469
2020537,981,5,0.111115814365451
2020537,981,6,0.191184436587658
2020537,981,7,0.628598368689924
2020537,981,9,0.555578190053794
2020537,981,10,0.321441964785379
2020538,981,1,0.230778846562969
2020538,981,2,0.170514246387728
2020538,981,3,0.0973954824729252
2020538,981,4,0.0303247511291561
2020538,981,5,0.146347412490769
2020538,981,7,0.202906882630139
2020538,981,8,0.135140918208701
2020538,981,9,0.166673475249635
2020539,981,1,0.135422309246293
2020539,981,2,0.11000465228166
2020539,981,3,0.0606086114589501
2020539,981,4,0.218191074811335
2020539,981,5,0.0227929860282299
2020539,981,7,0.358224103968704
2020539,981,8,0.769263174092438
2020539,981,9,0.683361806488497
2020540,981,2,0.141797041154279
2020540,981,3,0.372811777467232
2020540,981,4,0.154740992639066
2020540,981,5,0.0705912111969308
2020540,981,7,0.209311249734621
2020540,981,8,0.393955311120771
2020540,981,9,0.0157735507000148
2020540,981,10,0.192315705469141
2020541,981,1,0.0884391343193261
2020541,981,2,0.0930272220899474
2020542,981,1,0.0609781505055132
2020542,981,3,0.119303338677346
2020542,981,4,0.109997990079933
2020542,981,5,0.00861177628110515
2020543,981,1,0.118582152731695
2020543,981,3,0.0571980167695193
2020543,981,4,0.0546341648820251
2020543,981,5,0.545479340143411
2020543,981,7,0.048079003414596
2020544,981,1,0.571855148850073
2020544,981,2,0.208800004396519
2020544,981,3,0.0819705725345459
2020545,981,1,0.344841459078676
2020545,981,2,0.0904561250012612
2020545,981,3,0.413059940671992
2020545,981,4,0.230779041208659
2020545,981,6,0.300666477361476
2020545,981,7,0.203770379006775
2020545,981,8,0.206357395191999
2020546,981,1,0.21089320072104
2020546,981,2,0.0319162328934402
2020546,981,3,0.769264301185405
2020546,981,4,0.591815387045449
2020546,981,5,0.250010417232705
2020546,981,6,0.453143881033307
2020547,981,1,0.151169235849597
2020547,981,2,0.512842429142737
2020548,981,1,0.587811499537796
2020548,981,2,0.0295962833296003
2020548,981,3,0.461556213824684
2020548,981,4,0.257363980024547
2020548,981,5,0.701783113803392
2020548,981,6,0.338249387808933
2020548,981,7,0.107387114872743
2020549,981,1,0.0845806912148331
2020549,981,2,0.565241967213927
2020549,981,3,0.236948156349302
2020549,981,4,0.0563698446366117
2020549,981,5,0.0714315477300844
2020549,981,6,0.236852147255352
2020549,981,7,0.449294535132102
2020549,981,8,0.684644350331202
2020549,981,9,0.75781780773289
2020549,981,10,0.819622835998901
2020549,981,11,0.792826918462347
2020549,981,12,0.873823170586465
2020549,981,13,0.715766923880805
2020550,981,1,0.618255210400665
2020550,981,2,0.80003333495542
2020550,981,3,0.828604967264892
2020550,981,4,0.171435918655758
2020550,981,5,0.147893572970189
2020550,981,6,0.0135599017133075
2020550,981,7,0.063293809878767
2020550,981,8,0.0447173558210001
2020550,981,9,0.262306309998688
2020550,981,10,0.18705832203802
2020550,981,11,0.277789352312865
2020551,981,1,0.0833368056785277
2020551,981,2,0.104171058801574
2020551,981,3,0.161535815115882
2020551,981,4,0.333346154428939
2020551,981,5,0.0572057936089965
2020551,981,6,0.142863459954471
2020551,981,8,0.0661184346434541
2020551,981,9,0.311124247477678
2020551,981,10,0.678816677109077
2020551,981,11,0.170425221646228
2020551,981,12,0.246387524028274
2020551,981,13,0.728064443461237
2020552,981,1,0.0717084836943343
2020552,981,3,0.357528390749334
2020552,981,4,0.333346914032276
2020552,981,5,0.348852082891034
2020553,981,1,0.114508624406783
2020553,981,2,0.420017500629053
2020553,981,3,0.169535173176459
2020553,981,4,0.140109769949871
2020553,981,5,0.062812599435569
2020553,981,6,0.172229557926223
2020553,981,7,0.228581043483493
2020553,981,8,0.0869603026182473
2020553,981,9,0.0428590000821147
2020553,981,10,0.203260846016604
2020553,981,11,0.217400756620741
2020554,981,1,0.100263609740968
2020554,981,3,0.571452381840674
2020554,981,4,0.147965474716565
2020554,981,5,0.0974067614360294
2020554,981,6,0.272738981191303
2020554,981,7,0.188984438319754
2020555,981,2,0.338475424660948
2020555,981,3,0.425550023352001
2020555,981,4,0.53926730870599
2020555,981,5,0.751444270291423
2020555,981,6,0.249463689541568
2020555,981,7,0.0434801513134163
2020555,981,8,0.131153176729342
2020555,981,9,0.786197310373663
2020556,981,2,0.636387742511677
2020556,981,3,0.0691518788093167
2020556,981,4,0.567188164617116
2020557,981,1,0.665144637984101
2020557,981,2,0.469293843127162
2020557,981,3,0.0264561696234283
2020557,981,4,0.0339335806716693
2020557,981,5,0.0966707483191527
2020557,981,6,0.149462952438749
2020559,981,2,0.857178005861813
2020559,981,3,0.453987350280573
2020559,981,4,0.485734640322414
2020559,981,5,0.707965351022196
2020559,981,6,0.0408179925745017
2020559,981,7,0.229420986504967
2020559,981,9,0.214104902983825
2020559,981,10,0.465200927803578
2020560,981,1,0.695679900680123
2020560,981,2,0.416950779840554
2020560,981,3,0.234052512843601
2020560,981,5,0.092003925508777
2020560,981,6,0.226676237347937
2020560,981,8,0.22034769732857
2020560,981,9,0.217400756245127
2020560,981,10,0.281261963405539
2020561,981,2,0.951787471815586
2020561,981,3,0.54191048365515
2020561,981,4,0.541689236312495
2020561,981,5,0.0482779522622813
2020562,981,1,0.150608836223306
2020562,981,3,0.750031251069118
2020563,981,1,0.544948322114847
2020563,981,2,0.487826691274774
2020563,981,3,0.233856107714875
2020563,981,4,0.178579223638149
2020564,981,2,0.5416892372094
2020564,981,3,0.186282271546949
2020564,981,4,0.514217752820484
2020564,981,5,0.934680231548061
2020564,981,6,0.711568109963934
2020564,981,7,0.373349097006183
2020564,981,8,0.25001077025718
2020565,981,5,0.118816978950779
2020565,981,6,0.189373827198499
2020565,981,7,0.30189976714576
2020565,981,8,0.447325822989931
2020565,981,9,0.174610565541562
2020565,981,10,0.0333347531470109
2020565,981,12,0.288384388496605
2020565,981,13,0.114007375780226
2020566,981,2,0.161297260111268
2020566,981,3,0.342644270793834
2020566,981,5,0.240009600069659
2020566,981,6,0.10345273499199
2020566,981,8,0.720028800208977
2020566,981,9,0.963511382520479
2020567,981,1,0.31171678502482
2020567,981,2,0.666692593487824
2020567,981,3,0.447387482663204
2020567,981,4,0.628467273825489
2020567,981,5,0.235965219476588
2020567,981,7,0.134233893590929
2020567,981,8,0.0334981779574446
2020568,981,1,0.623682180125129
2020568,981,2,0.739654274558812
2020569,981,1,0.0705912804052704
2020569,981,2,0.320909359272176
2020569,981,3,0.790908481642287
2020569,981,4,0.238947921110063
2020569,981,5,0.179432369601172
2020569,981,6,0.0506350479030136
2020569,981,8,0.859587585236138
2020569,981,9,0.579642447638847
2020569,981,11,0.64867494646553
2020570,981,1,0.00463289134451126
2020570,981,2,0.0941215226340357
2020570,981,3,0.416684028622615
2020570,981,4,0.716696529230897
2020570,981,5,0.46155815543157
2020570,981,6,0.604580734318453
2020570,981,7,0.61907382328372
2020570,981,8,0.89234613177489
2020570,981,9,0.748824426139001
2020571,981,1,0.0326100839452842
2020571,981,2,0.401290925288433
2020571,981,3,0.658936203011831
2020571,981,4,0.0359863933556928
2020571,981,5,0.348852082729839
2020571,981,6,0.444463593643296
2020571,981,7,0.0604255469153035
2020571,981,8,0.2748657227318
2020572,981,1,0.250010417173568
2020572,981,2,0.399194158234449
2020572,981,3,0.457497683198032
2020572,981,4,0.0182062429205169
2020572,981,5,0.0680657375417344
2020572,981,6,0.333347222898092
2020572,981,7,0.665233206862688
2020572,981,8,0.73916257251052
2020572,981,9,0.738668190750252
2020572,981,10,0.0361026253197177
2020572,981,11,0.0927192230164248
2020572,981,12,0.170738994925329
2020572,981,13,0.372108888245162
2020572,981,14,0.807052940603381
2020572,981,15,0.91128124761144
2020572,981,16,0.930835572055468
2020573,981,1,0.980042468544356
2020573,981,5,0.920039254795284
2020573,981,6,0.545477686929809
2020573,981,7,0.883899232471624
2020573,981,8,0.352956402092356
2020574,981,1,0.692334320737027
2020574,981,2,0.805589122003723
2020574,981,3,0.940829706568922
2020574,981,4,0.18301441075041
2020574,981,5,0.386381199268248
2020574,981,6,0.264717561150551
2020574,981,7,0.112249670497393
2020574,981,8,0.0900039001724408
2020574,981,9,0.743833414270866
2020575,981,1,0.646920371848241
2020575,981,2,0.588260487919484
2020575,981,3,0.855228254421056
2020575,981,4,0.952422526520697
2020575,981,5,0.232375108758758
2020589,981,1,0.959810566646442
2020589,981,2,0.701784481924259
2020590,981,1,0.932472615553382
2020590,981,2,0.933195002976536
2020590,981,3,0.171952963321993
2020465,982,3,0.572355241778892
2020465,982,5,0.197024629580749
2020465,982,6,0.116510321690033
2020465,982,7,0.359040328436452
2020465,982,8,0.0454567838587516
2020465,982,9,0.68753103441429
2020465,982,11,0.0335894358177454
2020465,982,12,0.148695406066768
2020465,982,14,0.891346331567069
2020465,982,15,0.177756428918115
2020465,982,16,0.312730359397403
2020466,982,1,0.70591349640147
2020466,982,2,0.85283408697472
2020466,982,3,0.656966275700689
2020466,982,4,0.412520196374226
2020466,982,5,0.333350000949948
2020466,982,6,0.945992819114521
2020468,982,1,0.921442982514685
2020468,982,2,0.105268467488932
2020469,982,1,0.46283286775402
2020469,982,2,0.0217402069417963
2020470,982,1,0.844421772823831
2020470,982,2,0.875859927847034
2020470,982,3,0.988308397046297
2020470,982,4,0.177428178537789
2020470,982,5,0.594623165134903
2020472,982,1,0.542884102390899
2020473,982,1,0.331246828800861
2020473,982,2,0.395124467074924
2020473,982,3,0.96176850562624
2020474,982,1,0.908203423996275
2020474,982,2,0.748507558291514
2020474,982,3,0.990331324044485
2020474,982,4,0.8931877991604
2020474,982,5,0.176198027553986
2020481,982,1,0.587529376382438
2020482,982,2,0.734975179422565
2020482,982,3,0.173921235427721
2020489,982,1,0.675028126145099
2020489,982,5,0.315083600004281
2020489,982,6,0.484872973359138
2020490,982,1,0.705234924062445
2020490,982,3,0.655633398543657
2020490,982,4,0.708772844029566
2020490,982,5,0.94664712960768
2020490,982,7,0.635928145225232
2020490,982,8,0.0309293584901308
2020490,982,9,0.152007499024635
2020491,982,1,0.476289059453783
2020491,982,2,0.895282148660485
2020491,982,3,0.960831413633986
2020491,982,4,0.96368308775955
2020491,982,5,0.988421897271225
2020491,982,6,0.957941793426807
2020492,982,1,0.798547191364669
2020492,982,2,0.977022428181339
2020492,982,3,0.743997893538655
2020492,982,4,1.00004871984783
2020492,982,5,0.391654340286476
2020492,982,6,0.996948943468747
2020493,982,2,0.976236963990066
2020493,982,3,0.92687555822659
2020493,982,4,0.906566739028741
2020493,982,6,0.678293309672528
2020493,982,7,0.972398028700551
2020493,982,8,0.968071096535852
2020493,982,10,0.93447218717379
2020493,982,11,0.863290289910927
2020493,982,12,0.979640151996291
2020494,982,2,0.936554020998154
2020494,982,3,0.8644492694882
2020494,982,4,0.99584713531722
2020494,982,6,0.923122611285435
2020494,982,7,0.750034723796689
2020494,982,9,0.557939669079764
2020494,982,10,0.120885098729087
2020494,982,11,0.729544075713838
2020494,982,12,0.984752588125871
2020495,982,1,1.00004987108069
2020495,982,2,0.980630128009036
2020495,982,3,0.956703737624789
2020495,982,4,0.915430386944253
2020495,982,5,0.934754480963841
2020495,982,6,0.917400862869575
2020495,982,7,0.0382184470876331
2020495,982,8,0.108438960950329
2020495,982,9,0.954849912448084
2020495,982,10,0.976791511397168
2020495,982,11,0.962257321915007
2020495,982,12,0.989296954175304
2020496,982,1,0.403866217801626
2020496,982,3,0.902642339340967
2020496,982,4,0.600029751524297
2020496,982,5,0.677052275957667
2020496,982,6,0.430790770326709
2020496,982,7,0.845535294663926
2020496,982,9,0.965631178574328
2020497,982,2,0.939490432850966
2020497,982,3,0.593199861200852
2020497,982,4,0.647090543623849
2020497,982,5,0.0429468711421203
2020497,982,6,0.0854743470220543
2020497,982,7,0.423095908066951
2020497,982,8,0.584186371997386
2020497,982,9,0.948764576040723
2020497,982,10,0.964334504904635
2020497,982,11,1.00004938599084
2020497,982,12,0.402254487408838
2020498,982,1,0.224680821062128
2020498,982,2,0.390112203739657
2020498,982,3,0.344844762397922
2020498,982,4,0.807732003926561
2020498,982,5,0.985123637945198
2020498,982,6,0.971359910675554
2020501,982,1,0.376306763897445
2020501,982,2,0.850690780465393
2020502,982,1,0.0366031333577697
2020502,982,2,0.839328180194777
2020502,982,3,0.927318624884458
2020503,982,1,0.359427322308053
2020503,982,2,0.719334001898304
2020503,982,3,0.724174001035638
2020503,982,4,0.976792142384682
2020503,982,5,0.906427335809472
2020503,982,6,0.268305771104758
2020503,982,8,0.0952426306331774
2020503,982,11,0.0347507566365288
2020504,982,1,0.555583849579816
2020504,982,3,0.0606090342024639
2020504,982,5,0.162169467086145
2020504,982,6,0.224309547165105
2020504,982,7,0.478165375113363
2020504,982,8,0.0416687335661622
2020504,982,10,0.909996453303781
2020504,982,11,0.3456953724161
2020504,982,14,0.909134988452406
2020504,982,16,1.00004444584759
2020504,982,18,0.454567786361761
2020505,982,1,0.276663321881525
2020506,982,1,0.136673424407193
2020506,982,2,0.354855880243322
2020506,982,4,0.681389809187724
2020506,982,5,0.81254020392518
2020506,982,6,1.00004807957084
2020506,982,7,0.920042935149788
2020506,982,8,0.726451264617884
2020507,982,1,0.40691666380066
2020507,982,2,0.614371148973148
2020507,982,3,0.950202632023483
2020507,982,4,0.793931513095433
2020507,982,5,0.289869425946264
2020507,982,6,0.0564130529589926
2020508,982,1,0.25424985701528
2020508,982,2,0.0146939043638387
2020508,982,4,0.677452135009978
2020508,982,7,0.139541779696964
2020508,982,8,0.632383940482857
2020508,982,9,0.897366163443576
2020508,982,11,0.906292482757237
2020508,982,12,0.215696847790583
2020508,982,13,0.120006000246604
2020508,982,16,0.848821893711425
2020509,982,2,0.844674127206478
2020509,982,3,0.9758536703564
2020509,982,4,0.873991897943367
2020509,982,5,0.928615647794867
2020509,982,6,0.852982989322347
2020509,982,7,0.44649111515978
2020509,982,8,0.556630904877016
2020509,982,9,0.198390472954681
2020510,982,1,0.0176999939510414
2020511,982,1,0.545483472482275
2020513,982,1,0.0673350011963304
2020513,982,2,0.369880747629764
2020513,982,3,0.461559172436676
2020513,982,4,0.88893278623909
2020513,982,5,0.722257889350768
2020513,982,6,0.584933251761441
2020514,982,1,0.254044892017642
2020514,982,2,0.144834744702915
2020515,982,1,0.213372722268452
2020515,982,2,0.281704027760459
2020515,982,3,0.4400205349015
2020515,982,4,0.886407285045516
2020515,982,5,0.79820419355651
2020515,982,6,0.920044980128894
2020515,982,7,0.876353753461504
2020515,982,8,0.314025337827959
2020515,982,11,0.586984169568557
2020516,982,1,0.905108164807375
2020516,982,2,0.944102892459224
2020516,982,3,0.597913124454629
2020516,982,4,0.665446750590637
2020516,982,5,0.0219791088582344
2020516,982,6,0.324653835420723
2020516,982,7,0.595266441457357
2020517,982,2,0.19179001739391
2020517,982,4,0.693430570833988
2020517,982,5,0.626896860510581
2020517,982,6,0.888373392230645
2020517,982,7,0.76670500218488
2020517,982,9,0.588261247001225
2020517,982,11,0.0157422925938738
2020518,982,1,0.958680510334592
2020518,982,2,0.932249475722692
2020518,982,3,0.939936080680492
2020518,982,4,0.0792118421666646
2020518,982,5,0.707351578367087
2020518,982,6,0.880046935232264
2020518,982,7,0.56188342637431
2020518,982,8,0.821957217402473
2020518,982,9,0.9611587241165
2020519,982,2,0.816732078105952
2020519,982,3,0.923122571911471
2020519,982,4,0.929455503659793
2020519,982,6,0.897480353067743
2020519,982,8,0.233882599056584
2020519,982,9,0.0328963600205161
2020520,982,1,0.905582443449133
2020520,982,2,0.162462987038311
2020520,982,3,0.112908689168329
2020520,982,4,0.174427224580905
2020520,982,5,0.377377478150588
2020520,982,6,0.357159864681314
2020520,982,7,0.852856311031991
2020520,982,8,0.994554675907492
2020520,982,10,0.972744384901927
2020521,982,1,0.900837739484766
2020521,982,2,0.770871651525323
2020521,982,3,0.638410212613738
2020521,982,5,0.857179964465239
2020521,982,6,0.046731301253381
2020522,982,1,0.195662098758842
2020522,982,2,0.890288235920362
2020522,982,3,0.13669736763734
